element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
173,3,10,4,True,2025-08-16T14:00:00Z,1,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,17,24.8,2.8,21.0,4.9,8,5,5,18,1,0.02,0.02,0.04,0.76,50,0,4812,0,0
173,16,9,3,False,2025-08-24T13:00:00Z,2,0,2,False,84,0,0,0,2,0,0,0,1,0,0,0,13,20.0,2.4,0.0,2.2,3,3,7,13,1,0.00,0.02,0.02,1.21,50,423,7439,1481,1058
173,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-120,7996,1091,1211
173,32,4,0,False,2025-09-13T14:00:00Z,2,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1255,6908,292,1547
173,43,18,1,True,2025-09-20T14:00:00Z,2,2,5,False,5,0,0,0,0,0,0,0,0,0,0,0,2,2.2,0.8,0.0,0.3,0,1,1,2,0,0.00,0.01,0.01,0.02,49,-516,6607,189,705
173,53,7,3,False,2025-09-27T14:00:00Z,1,3,6,False,35,0,1,0,0,0,0,0,1,0,0,0,14,20.2,11.6,2.0,3.4,0,2,2,4,0,0.00,0.36,0.36,0.48,49,-408,6282,150,558
173,70,20,1,False,2025-10-05T13:00:00Z,1,1,7,False,69,0,0,0,1,0,0,0,1,0,0,0,8,7.4,26.6,10.0,4.4,4,3,0,7,1,0.10,0.11,0.21,0.51,49,-59,6401,286,345
173,71,15,7,True,2025-10-18T14:00:00Z,2,1,8,False,90,0,1,0,1,0,0,0,0,0,0,0,23,21.8,2.9,8.0,3.3,5,5,3,13,1,0.03,0.01,0.04,1.45,49,-232,6264,200,432
173,88,14,4,False,2025-10-25T16:30:00Z,4,2,9,False,86,0,0,0,3,0,0,0,0,0,0,0,24,26.0,23.8,2.0,5.2,6,6,4,16,1,0.00,0.02,0.02,0.90,49,826,7242,1124,298
173,91,11,10,True,2025-11-01T15:00:00Z,3,0,10,False,90,0,1,1,0,0,0,0,0,0,0,2,37,31.0,21.8,2.0,5.5,1,7,5,13,1,0.00,0.38,0.38,0.50,49,3552,11526,4209,657
173,104,8,3,False,2025-11-09T14:00:00Z,0,0,11,False,90,0,0,1,0,0,0,0,0,0,0,0,16,13.2,18.1,12.0,4.3,1,7,3,11,1,0.00,0.04,0.04,0.74,49,21308,35244,22705,1397
173,113,5,4,True,2025-11-22T15:00:00Z,2,1,12,False,90,0,0,0,1,0,0,0,0,0,0,0,11,14.2,2.9,19.0,3.6,4,5,3,12,1,0.05,0.08,0.13,1.91,49,11028,47362,14123,3095
173,127,16,4,False,2025-11-30T14:05:00Z,0,2,13,False,90,0,0,1,0,0,0,0,1,0,0,0,20,41.0,34.6,11.0,8.7,17,4,4,25,1,0.17,0.03,0.20,0.71,49,-1858,43931,2637,4495
173,133,2,8,True,2025-12-03T19:30:00Z,3,4,14,False,90,0,1,0,4,0,0,0,0,0,0,1,29,38.0,15.9,4.0,5.8,5,6,6,17,1,0.00,0.04,0.04,2.41,49,680,45389,3152,2472
173,143,19,2,True,2025-12-07T14:00:00Z,1,1,15,False,90,0,0,0,1,0,0,0,0,0,0,0,9,5.4,16.1,15.0,3.7,1,2,1,4,1,0.56,0.03,0.59,1.14,49,6413,53640,9091,2678
